1MO7,36
1MO7,18
27IA,26
27IA,08
2MO6,18
2MO6,36
4K6,18
4K6,36
4MO2,14
4MO2,32
6K9,06
6K9,24
KIRK,18
KIRK,36
KIRK,09
KIRK,27
MO82,27
MO82,09
0MU4,29
0MU4,11
5MO9,09
5MO9,27
6K1,35
6K1,17
93MU,17
93MU,35
93MU,07
93MU,25
KCHT,14
KCHT,32
KCHT,20
KCHT,02
MO8,18
MO8,36
4MO3,18
4MO3,36
61MO,18
61MO,36
6K2,17
6K2,35
K89,02
K89,20
KMBY,13
KMBY,31
KMBY,05
KMBY,23
MU00,36
MU00,18
06IS,18
06IS,36
0H7,28
0H7,10
22IS,27
22IS,09
4H8,36
4H8,18
5IS9,27
5IS9,09
6M6,18
6M6,36
95IS,30
95IS,12
9IS0,27
9IS0,09
I48,27
I48,09
IA65,18
IA65,36
IL46,35
IL46,17
IL52,27
IL52,09
IL84,09
IL84,27
IL84,18
IL84,36
IS51,24
IS51,06
IS55,36
IS55,18
IS66,27
IS66,09
KEOK,14
KEOK,32
KEOK,08
KEOK,26
KFSW,35
KFSW,17
KFSW,09
KFSW,27
39LL,09
39LL,27
KDAO,27
KDAO,09
KDAP,18
KDAP,36
KDAT,09
KDAT,27
KHAL,36
KHAL,18
KWAW,01
KWAW,19
0LL2,18
0LL2,36
23IS,27
23IS,09
2C6,20
2C6,02
34IL,16
34IL,34
5K4,09
5K4,27
9I0,09
9I0,27
LL27,27
LL27,09
IL15,27
IL15,09
IS08,05
IS08,23
IS56,18
IS56,36
KCTK,18
KCTK,36
KCTK,09
KCTK,27
KMQB,18
KMQB,36
KMQB,09
KMQB,27
LL33,09
LL33,27
KASO,09
KASO,27
KBUH,18
KBUH,36
KNAM,18
KNAM,36
1LL3,09
1LL3,27
3K5,36
3K5,18
4MO6,01
4MO6,19
7MO1,18
7MO1,36
87IS,18
87IS,36
88IS,09
88IS,27
9LL0,02
9LL0,20
K52,09
K52,27
KHAE,17
KHAE,35
KUIN,13
KUIN,31
KUIN,18
KUIN,36
KUIN,04
KUIN,22
MO09,13
MO09,31
MO11,10
MO11,28
MO46,20
MO46,02
KBAN,18
KBAN,36
KDAU,36
KDAU,18
KNEF,18
KNEF,36
2IL4,18
2IL4,36
51IS,16
51IS,34
5LL6,36
5LL6,18
80IS,18
80IS,36
I63,18
I63,36
IL12,27
IL12,09
IL86,27
IL86,09
IS69,01
IS69,19
IS85,28
IS85,10
K06,18
K06,36
K97,23
K97,05
KIJX,13
KIJX,31
KIJX,04
KIJX,22
KPPQ,13
KPPQ,31
KMOS,18
KMOS,36
KWIH,27
KWIH,09
MO95,21
MO95,03
MO95,17
MO95,35
MO14,24
MO14,06
78MO,33
78MO,15
IL22,18
IL22,36
MO36,09
MO36,27
80MO,29
80MO,11
MO13,09
MO13,27
71MO,36
71MO,18
9K5,04
9K5,22
K26,18
K26,36
KDMO,18
KDMO,36
KDMO,23
KDMO,05
KHIG,16
KHIG,34
KMHL,18
KMHL,36
KMHL,09
KMHL,27
KSZL,01
KSZL,19
69MO,11
69MO,29
73MU,09
73MU,27
73MU,35
73MU,17
KCOU,31
KCOU,13
KCOU,02
KCOU,20
KFTT,12
KFTT,30
KFTT,18
KFTT,36
KFTT,06
KFTT,24
KVER,18
KVER,36
MO74,12
MO74,30
MO88,25
MO88,07
MU23,34
MU23,16
MU32,32
MU32,14
MU77,20
MU77,02
07MO,18
07MO,36
0R2,36
0R2,18
24MO,25
24MO,07
23MU,18
23MU,36
3VS,25
3VS,07
75U,E
75U,W
9MO6,04
9MO6,22
KGLY,18
KGLY,36
KGLY,04
KGLY,22
KRAW,18
KRAW,36
MO08,18
MO08,36
MO89,15
MO89,33
MO99,07
MO99,25
MU11,15
MU11,33
19T,SE
19T,NW
1MO8,18
1MO8,36
MO30,06
MO30,24
KOZS,15
KOZS,33
H79,36
H79,18
K15,14
K15,32
KAIZ,04
KAIZ,22
KJEF,12
KJEF,30
KJEF,09
KJEF,27
MO23,01
MO23,19
02MO,08
02MO,26
04MO,09
04MO,27
10MO,18
10MO,36
11MO,01
11MO,19
17MO,27
17MO,09
2MO7,16
2MO7,34
2MU9,34
2MU9,16
2MU9,04
2MU9,22
3MO2,36
3MO2,18
4MO1,21
4MO1,03
55MO,36
55MO,18
63M,25
63M,07
66MO,36
66MO,18
74MU,19
74MU,01
95MO,10
95MO,28
98MO,36
98MO,18
H19,31
H19,13
KMYJ,18
KMYJ,36
KMYJ,06
KMYJ,24
M71,09
M71,27
MO07,36
MO07,18
MO39,14
MO39,32
MO43,20
MO43,02
MU02,31
MU02,13
MU89,27
MU89,09
6MU4,28
6MU4,10
01IS,27
01IS,09
02K,02
02K,20
0LL1,18
0LL1,36
0LL3,24
0LL3,06
0MO8,36
0MO8,18
1H0,34
1H0,16
3SQ,27
3SQ,09
45MO,10
45MO,28
6MO0,05
6MO0,23
IS60,36
IS60,18
IS82,36
IS82,18
KALN,17
KALN,35
KALN,11
KALN,29
KSET,18
KSET,36
KSET,09
KSET,27
KSTL,11
KSTL,29
KSTL,12L
KSTL,30R
KSTL,12R
KSTL,30L
KSTL,06
KSTL,24
LL20,27
LL20,09
LL49,02
LL49,20
MO35,18
MO35,36
MO35,13
MO35,31
KCHG,08
KCHG,26
KGOF,28
KGOF,10
KHRB,18
KHRB,36
LL77,24
LL77,06
16MO,05
16MO,23
1H3,09
1H3,27
K39,20
K39,02
KUBX,18
KUBX,36
KUUV,06
KUUV,24
KVIH,13
KVIH,31
KVIH,04
KVIH,22
MU68,36
MU68,18
KFYG,15
KFYG,33
MO48,12
MO48,30
MU14,21
MU14,03
72MO,19
72MO,01
MU83,13
MU83,31
1IL4,06
1IL4,24
27LL,09
27LL,27
2IL7,27
2IL7,09
42MO,02
42MO,20
6MO2,13
6MO2,31
7IS2,34
7IS2,16
7IS9,15
7IS9,33
8MO4,07
8MO4,25
91LS,27
91LS,09
H49,03
H49,21
H49,12
H49,30
KCPS,12L
KCPS,30R
KCPS,12R
KCPS,30L
KCPS,05
KCPS,23
KFES,01
KFES,19
KSUS,26L
KSUS,08R
KSUS,26R
KSUS,08L
03MO,16
03MO,34
09MO,32
09MO,14
2MO1,18
2MO1,36
41MO,19
41MO,01
67MO,36
67MO,18
H17,04
H17,22
M17,18
M17,36
MO15,35
MO15,17
MO34,36
MO34,18
MO52,16
MO52,34
MU19,18
MU19,36
MU63,19
MU63,01
2MO5,02
2MO5,20
30MO,14
30MO,32
6MO3,20
6MO3,02
85MO,14
85MO,32
KLBO,18
KLBO,36
KLBO,09
KLBO,27
KTBN,15
KTBN,33
M48,34
M48,16
MO1,14
MO1,32
MU25,15
MU25,33
6MU9,27
6MU9,09
MU78,10
MU78,28
18MO,36
18MO,18
1MU0,18
1MU0,36
1MU1,06W
1MU1,24W
21MU,18
21MU,36
2H2,18
2H2,36
2K2,36
2K2,18
3DW,11
3DW,29
54MO,15
54MO,33
54MO,12
54MO,30
6MO7,18
6MO7,36
8MO1,35
8MO1,17
9MO5,18
9MO5,36
KPLK,12
KPLK,30
KSGF,14
KSGF,32
KSGF,02
KSGF,20
MO00,18
MO00,36
MO01,36
MO01,18
MO2,06
MO2,24
MO31,02
MO31,20
MO64,13
MO64,31
MO65,24
MO65,06
MO66,07
MO66,25
MU12,22
MU12,04
MU24,12
MU24,30
MU70,18
MU70,36
KFWB,03
KFWB,21
KGAH,10
KGAH,28
03B,07
03B,25
1H5,17
1H5,35
1MO,26
1MO,08
22MO,09
22MO,27
26MO,33
26MO,15
94MO,28
94MO,10
H27,01
H27,19
H58,15
H58,33
H58,20
H58,02
KAOV,13
KAOV,31
KTVB,03
KTVB,21
KUNO,18
KUNO,36
MO77,12
MO77,30
MO80,16
MO80,34
MU48,09
MU48,27
13MO,05
13MO,23
36MO,10
36MO,28
96MU,19
96MU,01
K07,27
K07,09
K33,17
K33,35
MO02,09
MO02,27
MO84,27
MO84,09
8WC,02
8WC,20
H57,17
H57,35
H88,01
H88,19
KFAM,02
KFAM,20
MO79,17
MO79,35
MO81,15
MO81,33
MO81,09
MO81,27
MU65,01
MU65,19
1BT,14
1BT,32
MU22,36
MU22,18
0MU0,18
0MU0,36
88MO,16
88MO,34
KMNF,10
KMNF,28
MO5,02
MO5,20
1MO6,35
1MO6,17
KPOF,18
KPOF,36
KPYN,03
KPYN,21
MO72,09
MO72,27
MO73,11
MO73,29
X33,25
X33,07
IL39,18
IL39,36
0AR3,27
0AR3,09
3AR2,13
3AR2,31
4M1,25
4M1,07
55AR,16
55AR,34
7AR0,19
7AR0,01
7AR0,24
7AR0,06
KHRO,18
KHRO,36
MO32,29
MO32,11
MO04,01
MO04,19
MU98,20
MU98,02
KBBG,14
KBBG,32
KGRX,32
KGRX,14
37T,33
37T,15
3M0,06
3M0,24
4A5,05
4A5,23
61AR,10
61AR,28
6AR9,27
6AR9,09
75AR,17
75AR,35
75AR,10
75AR,28
7M2,09
7M2,27
8AR1,31
8AR1,13
KBPK,05
KBPK,23
KFLP,04
KFLP,22
MO56,10
MO56,28
47AR,07
47AR,25
7M6,03
7M6,21
AR05,36
AR05,18
AR89,22
AR89,04
H35,09
H35,27
KRUE,07
KRUE,25
51AR,07
51AR,25
51AR,17
51AR,35
51AR,20
51AR,02
06AR,34
06AR,16
07AR,11
07AR,29
12A,18
12A,36
16AR,21
16AR,03
1AR6,25
1AR6,07
20AR,09
20AR,27
2A2,05
2A2,23
30AR,18
30AR,36
KCCA,13
KCCA,31
52AR,18
52AR,36
7AR2,18
7AR2,36
AR06,10
AR06,28
AR12,36
AR12,18
AR97,18
AR97,36
KHBZ,24
KHBZ,06
33AR,09
33AR,27
35AR,09
35AR,27
7AR4,02
7AR4,20
2AR2,08
2AR2,26
42A,03
42A,21
42M,27
42M,09
6AR5,18
6AR5,36
6M2,31
6M2,13
7M9,02
7M9,20
KCVK,04
KCVK,22
M70,18
M70,36
KHOX,21
KHOX,03
KMEL,17
KMEL,35
34M,18
34M,36
37M,18
37M,36
37M,24
37M,06
3AR9,36
3AR9,18
4M9,18
4M9,36
7M7,18
7M7,36
7M8,36
7M8,18
98M,36
98M,18
AR93,09
AR93,27
KARG,13
KARG,31
KARG,18
KARG,36
KARG,04
KARG,22
KMXA,18
KMXA,36
KPGR,26
KPGR,08
KPGR,04
KPGR,22
KTKX,18
KTKX,36
KTKX,20
KTKX,02
RSCO,22
RSCO,04
1AR0,23
1AR0,05
26AR,28
26AR,10
7M0,18
7M0,36
AR46,18
AR46,36
AR50,18
AR50,36
AR56,36
AR56,18
AR98,09
AR98,27
KBVX,18
KBVX,36
KBVX,08
KBVX,26
KSRC,01
KSRC,19
M19,22
M19,04
M19,18
M19,36
M19,32
M19,14
M19,27
M19,09
M60,09
M60,27
M74,09
M74,27
M74,23
M74,05
28AR,01
28AR,19
43AR,36
43AR,18
BOBS,23
BOBS,05
BOBS,18
BOBS,36
GOAD,18
GOAD,36
JOEY,36
JOEY,18
KAUT,36
KAUT,18
KAUU,27
KAUU,09
KHEB,25
KHEB,07
KKEE,18
KKEE,36
KKEN,08
KKEN,26
KMCR,18
KMCR,36
KNEO,36
KNEO,18
KNEP,21
KNEP,03
KNER,18
KNER,36
KSEC,09
KSEC,27
KTUU,36
KTUU,18
0AR2,36
0AR2,18
23AR,01
23AR,19
23AR,36
23AR,18
2AR4,18
2AR4,36
2TN4,32
2TN4,14
4AR5,25
4AR5,07
5AR2,18
5AR2,36
5AR7,18
5AR7,36
63AR,27
63AR,09
63AR,20
63AR,02
64AR,36
64AR,18
65AR,07
65AR,25
69M,18
69M,36
6M8,18
6M8,36
7M4,01
7M4,19
8M2,19
8M2,01
AR26,18
AR26,36
AR26,23
AR26,05
KJBR,13
KJBR,31
KJBR,05
KJBR,23
M01,17
M01,35
M65,16
M65,34
34AR,09
34AR,27
48AR,18L
48AR,36R
48AR,18
48AR,36
JAMI,27
JAMI,09
KDAV,18
KDAV,36
WEON,18
WEON,36
0AR1,09
0AR1,27
32A,11
32A,29
6AR2,16
6AR2,34
7M3,26
7M3,08
AR03,09
AR03,27
25AR,17
25AR,35
KHOT,13
KHOT,31
KHOT,05
KHOT,23
KMPJ,03
KMPJ,21
77AR,26
77AR,08
08AR,27
08AR,09
17AR,18
17AR,36
19AR,13
19AR,31
1AR9,11
1AR9,29
KORK,17
KORK,35
KORK,05
KORK,23
2AR0,07
2AR0,25
3AR3,36
3AR3,18
3AR4,09
3AR4,27
3AR6,01
3AR6,19
45AR,36
45AR,18
4AR1,28
4AR1,10
4AR2,09
4AR2,27
6AR0,07
6AR0,25
73AR,36
73AR,18
79AR,36
79AR,18
AR13,14
AR13,32
AR25,08
AR25,26
AR28,27
AR28,09
AR34,08
AR34,26
AR43,18
AR43,36
AR55,18
AR55,36
AR84,19
AR84,01
AR84,26
AR84,08
AR88,28
AR88,10
KBDQ,09
KBDQ,27
KCWS,08
KCWS,26
KCWS,18
KCWS,36
KLIT,04R
KLIT,22L
KLIT,18
KLIT,36
KLIT,04L
KLIT,22R
KLRF,07
KLRF,25
KRBM,04
KRBM,22
KCXW,04
KCXW,22
KSUZ,02
KSUZ,20
9AR4,09
9AR4,27
KNAG,36
KNAG,18
KWRR,29
KWRR,11
2AR7,01
2AR7,19
4F7,18
4F7,36
5M8,26
5M8,08
KADF,04
KADF,22
41AR,20
41AR,02
KROK,25
KROK,07
5M4,23
5M4,05
99A,36
99A,18
9M8,01
9M8,19
AR22,18
AR22,36
AR81,03
AR81,21
AR82,17
AR82,35
AR83,22
AR83,04
KPBF,18
KPBF,36
M78,04
M78,22
KENG,27
KENG,09
12XS,19
12XS,01
1AR1,18
1AR1,36
1AR2,27
1AR2,09
1AR3,18
1AR3,36
21AR,27
21AR,09
2A6,15
2A6,33
3AR5,18
3AR5,36
4M3,18
4M3,36
4M3,09
4M3,27
4M8,18
4M8,36
6M0,18
6M0,36
AR10,27
AR10,09
KSGT,18
KSGT,36
KSGT,09
KSGT,27
M36,20
M36,02
12AR,36
12AR,18
94AR,36
94AR,18
KBEE,27
KBEE,09
KBRR,18
KBRR,36
15AR,15
15AR,33
30M,01
30M,19
4MS7,33
4MS7,15
6M7,18
6M7,36
AR17,36
AR17,18
AR18,27
AR18,09
H75,32
H75,14
KAWM,17
KAWM,35
KFCY,18
KFCY,36
KHEE,08
KHEE,26
KHEE,35
KHEE,17
KUTA,17
KUTA,35
MS65,18
MS65,36
KDRP,18
KDRP,36
KMAV,27
KMAV,09
0AR7,18
0AR7,36
0M0,18
0M0,36
24AR,36
24AR,18
55M,18
55M,36
5AR3,18
5AR3,36
5M1,18
5M1,36
M73,10
M73,28
M73,18
M73,36
M73,14
M73,32
M73,23
M73,05
49AR,18
49AR,36
KENA,27
KENA,09
KSTY,18
KSTY,36
02MS,11
02MS,29
09M,36
09M,18
93MS,36
93MS,18
KCKM,18
KCKM,36
KMMS,02
KMMS,20
KRNV,18
KRNV,36
M37,18
M37,36
MS03,18
MS03,36
MS09,03
MS09,21
MS41,20
MS41,02
02CD,16
02CD,34
7AR7,17
7AR7,35
KSHB,27
KSHB,09
KSHY,04
KSHY,22
4AR4,09
4AR4,27
4AR4,19
4AR4,01
4F8,20
4F8,02
KAGO,18
KAGO,36
M18,16
M18,34
M18,22
M18,04
M18,29
M18,11
KHOD,01
KHOD,19
0R6,02
0R6,20
3M9,03
3M9,21
F43,18
F43,36
KCDH,01
KCDH,19
KCRT,05
KCRT,23
KELD,13
KELD,31
KELD,04
KELD,22
5F0,14
5F0,32
5F3,36
5F3,18
5F4,12
5F4,30
90LA,26
90LA,08
KMNE,01
KMNE,19
KBAD,15
KBAD,33
KDTN,14
KDTN,32
KDTN,05
KDTN,23
KSPH,18
KSPH,36
LA36,27
LA36,09
LS69,09
LS69,27
0LS9,27
0LS9,09
KBQP,16
KBQP,34
F87,34
F87,16
KMLU,14
KMLU,32
KMLU,18
KMLU,36
KMLU,04
KMLU,22
KRSN,36
KRSN,18
LA33,09
LA33,27
LA58,13
LA58,31
KNAF,01
KNAF,19
KSWA,18
KSWA,36
05XS,04
05XS,22
0MS8,18
0MS8,36
4M5,01
4M5,19
5AR1,15
5AR1,33
7AR1,27
7AR1,09
7M1,18
7M1,36
AR01,01
AR01,19
AR79,09
AR79,27
KGLH,18R
KGLH,36L
KGLH,18L
KGLH,36R
KLLQ,03
KLLQ,21
M32,01
M32,19
MS12,09
MS12,27
MS13,03
MS13,21
MS25,26
MS25,08
MS30,36
MS30,18
MS37,36
MS37,18
KHAM,06
KHAM,24
0MS5,27
0MS5,09
14M,08
14M,26
19M,01
19M,19
1M2,03
1M2,21
1MS0,27
1MS0,09
KGWO,18
KGWO,36
KGWO,05
KGWO,23
KIDL,18
KIDL,36
MS10,21
MS10,03
MS20,20
MS20,02
MS21,01
MS21,19
MS33,22
MS33,04
MS40,26
MS40,08
MS77,18
MS77,36
MS85,18
MS85,36
8MS1,18
8MS1,36
KHRA,20
KHRA,02
KINI,34
KINI,16
KSHA,10
KSHA,28
0M8,17
0M8,35
0M9,18
0M9,36
2LA7,19
2LA7,01
46LA,18
46LA,36
5LS6,10
5LS6,28
71LA,36
71LA,18
9LS1,18
9LS1,36
9M6,18
9M6,36
KTVR,18
KTVR,36
LA63,06
LA63,24
M79,18
M79,36
M80,18
M80,36
MS34,26
MS34,08
MS35,36
MS35,18
MS75,13
MS75,31
82LS,18
82LS,36
KNAK,28
KNAK,10
KUAB,35
KUAB,17
04MS,36
04MS,18
3MS3,28
3MS3,10
4MS9,18
4MS9,36
5MS1,36
5MS1,18
5MS6,36
5MS6,18
87I,17
87I,35
KMBO,17
KMBO,35
MS06,10
MS06,28
MS42,33
MS42,15
MS43,35
MS43,17
MS71,33
MS71,15
7MS4,18
7MS4,36
7MS7,35
7MS7,17
0R7,36
0R7,18
68LA,13
68LA,31
KIER,17
KIER,35
KIER,25
KIER,07
LA51,N
LA51,S
LA56,18
LA56,36
0R5,09
0R5,27
1R1,18
1R1,36
40LA,18
40LA,36
F86,19
F86,01
F88,18
F88,36
L47,21
L47,03
3R4,12
3R4,30
5LS9,01
5LS9,19
KPOE,16
KPOE,34
L39,18
L39,36
57LS,19
57LS,01
KDOJ,10
KDOJ,28
KDOK,22
KDOK,04
KDOL,35
KDOL,17
KLES,13
KLES,31
KLEV,07
KLEV,25
KMAY,36
KMAY,18
05LS,21
05LS,03
11LS,06
11LS,24
1R4,19
1R4,01
22LA,09
22LA,27
2L0,18
2L0,36
2R6,36
2R6,18
9LA6,14
9LA6,32
KAEX,18
KAEX,36
KAEX,14
KAEX,32
KESF,14
KESF,32
KESF,09
KESF,27
KMKV,04
KMKV,22
L40,23
L40,05
L66,18
L66,36
L66,13
L66,31
L66,22
L66,04
LA35,11
LA35,29
LA48,09
LA48,27
LA77,36
LA77,18
KBOY,02
KBOY,20
KBUK,18
KBUK,36
KGLL,10
KGLL,28
KJON,18
KJON,36
KLER,18
KLER,36
KNAE,29
KNAE,11
KNAI,18
KNAI,36
05LA,18
05LA,36
1LS8,32R
1LS8,14L
1LS8,32L
1LS8,14R
6LA6,19
6LA6,01
9LA2,12
9LA2,30
9LS5,27
9LS5,09
LS83,24
LS83,06
F89,18
F89,36
L33,16
L33,34
LS03,19
LS03,01
LS04,18
LS04,36
LS16,28
LS16,10
MS28,30
MS28,12
MS45,30
MS45,12
68LS,31
68LS,13
68LS,36
68LS,18
KHAS,32
KHAS,14
KWIF,16
KWIF,34
LS15,18
LS15,36
4MS2,36
4MS2,18
KHKS,16
KHKS,34
KHKS,11
KHKS,29
KHKS,02
KHKS,20
KHKS,35
KHKS,17
KJAN,16R
KJAN,34L
KJAN,16L
KJAN,34R
KVKS,01
KVKS,19
M11,18
M11,36
M11,18R
M11,36L
KJVW,12
KJVW,30
MS24,02
MS24,20
MS59,18
MS59,36
MS69,21
MS69,03
20MS,34
20MS,16
6MS2,09
6MS2,27
0R4,14
0R4,32
1MS9,23
1MS9,05
C71,35
C71,17
KHEZ,18
KHEZ,36
KHEZ,13
KHEZ,31
L32,06
L32,24
LA40,18
LA40,36
LA67,14
LA67,32
LS46,27
LS46,09
MS23,16
MS23,34
MS57,25
MS57,07
KJOE,13
KJOE,31
KSIM,09
KSIM,27
0MS1,24
0MS1,06
1R7,04
1R7,22
3MS2,36
3MS2,18
86LA,12
86LA,30
KMCB,16
KMCB,34
MS49,18
MS49,36
MS50,10
MS50,28
T36,36
T36,18
38MS,19
38MS,01
LS35,14R
LS35,32L
LS35,14L
LS35,32R
MS14,05
MS14,23
MS64,27
MS64,09
0LS8,36
0LS8,18
12LA,36
12LA,18
34LA,12
34LA,30
44LA,27
44LA,09
5R8,34
5R8,16
61R,32
61R,14
6R1,27
6R1,09
6R1,25
6R1,07
KDRI,18
KDRI,36
KDRI,14
KDRI,32
LA21,16
LA21,34
LS36,36
LS36,18
0LS4,22
0LS4,04
0LS5,09
0LS5,27
0LS5,36
0LS5,18
10LA,36
10LA,18
17LS,04
17LS,22
1LA5,26
1LA5,08
2LA4,18
2LA4,36
2LA5,18
2LA5,36
38LA,22
38LA,04
3R7,13
3R7,31
3R7,08
3R7,26
4R7,16
4R7,34
6LA4,36
6LA4,18
6LA5,18
6LA5,36
8TA9,10
8TA9,28
91LA,23
91LA,05
99LA,33
99LA,15
KOPL,18
KOPL,36
KOPL,06
KOPL,24
KOPL,12
KOPL,30
KACP,18
KACP,36
7LA4,09
7LA4,27
LA01,18
LA01,36
LA25,36
LA25,18
LA57,36
LA57,18
LA68,09
LA68,27
LA88,09
LA88,27
LS09,11
LS09,29
LS09,01
LS09,19
LS91,36
LS91,18
LS91,09
LS91,27
98LS,18
98LS,36
LA41,12
LA41,30
08LS,19
08LS,01
22LS,11
22LS,29
39LA,05
39LA,23
39LA,09
39LA,27
51LS,18R
51LS,36L
51LS,18L
51LS,36R
CRAI,09
CRAI,27
KARL,31
KARL,13
KCHP,02
KCHP,20
KEUN,14
KEUN,32
1LA3,19
1LA3,01
1LS5,33
1LS5,15
LS14,18
LS14,36
3LA6,18
3LA6,36
3LA8,16
3LA8,34
3LA9,36
3LA9,18
7LA9,09
7LA9,27
KCWF,15
KCWF,33
KLCH,15
KLCH,33
KLCH,05
KLCH,23
LA12,11
LA12,29
LA71,21
LA71,03
KUXL,15
KUXL,33
29LS,24W
29LS,06W
0LS1,27
0LS1,09
KIYA,16
KIYA,34
1LA0,17
1LA0,35
2LA0,25
2LA0,07
2LA3,18W
2LA3,36W
33LA,36
33LA,18
35LA,10
35LA,28
3LA0,18
3LA0,36
3LA4,30
3LA4,12
3R2,04
3R2,22
3R2,13
3R2,31
62LA,18
62LA,36
88LA,09
88LA,27
KARA,17R
KARA,35L
KARA,17
KARA,35
KLFT,04R
KLFT,22L
KLFT,04L
KLFT,22R
KLFT,11
KLFT,29
12LS,18
12LS,36
LA60,27
LA60,09
LA61,36
LA61,18
LA76,23
LA76,05
LA81,18
LA81,36
LS18,27
LS18,09
LS18,18
LS18,36
LS44,18
LS44,36
LS68,27
LS68,09
00LS,18
00LS,36
13LS,18
13LS,36
20LS,18
20LS,36
46LS,18
46LS,36
KCRR,36
KCRR,18
KKAL,17
KKAL,35
KKAN,36
KKAN,18
KKAP,16
KKAP,34
01LS,09
01LS,27
0LA2,18
0LA2,36
0LS7,22
0LS7,04
21LA,02
21LA,20
2LA6,17
2LA6,35
3LA3,17
3LA3,35
LA3,33
LA3,15
58LA,31
58LA,13
66LA,27
66LA,09
7LA0,23
7LA0,05
KBTR,04R
KBTR,22L
KBTR,13
KBTR,31
KBTR,04L
KBTR,22R
KHZR,36
KHZR,18
L28,24
L28,06
LA15,16
LA15,34
LA15,19
LA15,01
LA16,23
LA16,05
LA46,23
LA46,05
LS25,19
LS25,01
LS77,36
LS77,18
21LS,11
21LS,29
2LS3,27
2LS3,09
0LA9,36
0LA9,18
14LA,18
14LA,36
23LA,10
23LA,28
2R7,13
2R7,31
4LA8,13
4LA8,31
KHDC,18
KHDC,36
KHDC,13
KHDC,31
LA07,16
LA07,34
LA13,09
LA13,27
6LA2,01
6LA2,19
LA79,36
LA79,18
LA87,36
LA87,18
LS76,18
LS76,36
LS86,30
LS86,12
LS88,34
LS88,16
LS92,09
LS92,27
25LA,20
25LA,02
25LA,17
25LA,35
32LS,09
32LS,27
44LS,29
44LS,11
0LA1,17
0LA1,35
2R1,22
2R1,04
KPTN,24
KPTN,06
KPTN,22
KPTN,04
KREG,17
KREG,35
LA04,11
LA04,29
LA64,18W
LA64,36W
LA91,05
LA91,23
LS34,18
LS34,36
KNAP,05
KNAP,23
0LS0,20
0LS0,02
KAPS,17
KAPS,35
1LA1,20
1LA1,02
1LS0,36
1LS0,18
3L1,19
3L1,01
4LA9,03
4LA9,21
65LA,02
65LA,20
KHUM,18
KHUM,36
KHUM,12
KHUM,30
KMSY,11
KMSY,29
KMSY,02
KMSY,20
KNBG,04
KNBG,22
KNBG,14
KNBG,32
KNEW,18L
KNEW,36R
KNEW,18R
KNEW,36L
KNEW,09
KNEW,27
L83,08
L83,26
LA73,15
LA73,33
LS21,07
LS21,25
LS43,07
LS43,25
LS93,21
LS93,03
KGAO,18
KGAO,36
MM81,18
MM81,36
MM02,10
MM02,28
MMUT,26
MMUT,08
MMUW,28
MMUW,10
MM40,01
MM40,19
MMQX,06
MMQX,24
MMWG,27
MMWG,09
MMPR,04
MMPR,22
MX85,02
MX85,20
MMVS,04
MMVS,22
MM0M,20
MM0M,02
MMTT,16
MMTT,34
MMTV,14
MMTV,32
MMRP,32
MMRP,14
MMVW,17
MMVW,35
MMLJ,33
MMLJ,15
MMWM,29
MMWM,11
MMWQ,14
MMWQ,32
MMWR,21
MMWR,03
MMXB,32
MMXB,14
MM33,04
MM33,22
MMGO,31
MMGO,13
MMWO,15
MMWO,33
MMWP,19
MMWP,01
MMEP,20
MMEP,02
MMGQ,34
MMGQ,16
MMHS,09
MMHS,27
MMHT,11
MMHT,29
MMQA,03
MMQA,21
MMQF,08
MMQF,26
MMRS,09
MMRS,27
MMUX,11
MMUX,29
MMDK,11
MMDK,29
MMFS,03
MMFS,21
MMGK,20
MMGK,02
MMGZ,36
MMGZ,18
MMTZ,17
MMTZ,35
MMAS,18
MMAS,36
MMAS,22
MMAS,04
MMJP,14
MMJP,32
LOM,01
LOM,19
MMAJ,28
MMAJ,10
MMMC,09
MMMC,27
MMMS,30
MMMS,12
MMGL,28
MMGL,10
MMGL,20
MMGL,02
MMZP,27R
MMZP,09L
MMZP,27L
MMZP,09R
MMZP,08R
MMZP,26L
MMRU,25
MMRU,07
MM63,06
MM63,24
MMDJ,09
MMDJ,27
MMTL,16
MMTL,34
MM25,15
MM25,33
MMDI,14
MMDI,32
MMDI,05
MMDI,23
MMLV,10
MMLV,28
MMDL,27
MMDL,09
MMNF,28
MMNF,10
MMPF,09
MMPF,27
MM70,03
MM70,21
MMLO,31
MMLO,13
MMLF,09
MMLF,27
MMUD,09
MMUD,27
MMUE,27
MMUE,09
MM1P,06
MM1P,24
MM43,01
MM43,19
MMZM,36
MMZM,18
MM47,09
MM47,27
MMRN,27
MMRN,09
MMZO,10
MMZO,28
MMDH,08
MMDH,26
MMDW,06
MMDW,24
MMEX,17
MMEX,35
MMJU,21
MMJU,03
MMOL,23
MMOL,05
MMIA,07
MMIA,25
MMTX,04
MMTX,22
MMAI,17
MMAI,35
MMSX,29
MMSX,11
MMTF,10
MMTF,28
MM66,04
MM66,22
MMDX,01
MMDX,19
MMKM,02
MMKM,20
MMAG,07
MMAG,25
MMBO,07
MMBO,25
MMBV,27
MMBV,09
MMFE,10
MMFE,28
MMKW,20
MMKW,02
MMTI,36
MMTI,18
MMUG,12
MMUG,30
MMUH,31
MMUH,13
MMUI,30
MMUI,12
MMPN,20
MMPN,02
MMAO,07
MMAO,25
MMNZ,33
MMNZ,15
