match msfs FNNM:[-15.8, 11.89, 'Namibe Airport'] with ourairports ['340284', 'AO-0054', 'small_airport', 'Tômbua Airport', -15.8004, 11.8857, 0, '', '']
match msfs FNLD:[-13.71, 19.86, 'Cangamba Airport'] with ourairports ['30840', 'AO-CNZ', 'small_airport', 'Cangamba Airport', -13.7106, 19.861099, 1186.8911620194829, '', '']
match msfs FYBN:[-17.98, 20.77, 'Dirico Airport'] with ourairports ['43323', 'AO-DRC', 'small_airport', 'Dirico Airport', -17.981924057006836, 20.7680606842041, 1068.0191658233866, '', '']
match msfs FLZA:[-12.64, 22.59, 'Lumbala Airport'] with ourairports ['43325', 'AO-GGC', 'small_airport', 'Lumbala Airport', -12.6398773193, 22.5868206024, 1069.8479657648652, '', '']
match msfs FNCR:[-14.7, 16.07, 'Jamba Airport'] with ourairports ['43324', 'AO-JMB', 'small_airport', 'Jamba Airport', -14.698192596435547, 16.070148468017578, 1497.1775520903184, '', '']
match msfs FNNL:[-9.28, 14.98, 'Ndalatandos Airport'] with ourairports ['43326', 'AO-NDF', 'small_airport', "N'dalatando Airport", -9.280378, 14.982432, 818.0831738213384, '', '']
match msfs Z00T:[-54.34, -67.84, 'Los Cerros'] with ourairports ['35334', 'AR-0002', 'small_airport', 'Los Cerros Airport', -54.343, -67.837532, 583.3871813316102, '', '']
match msfs Z00U:[-53.98, -68.52, 'Rio Bellavista'] with ourairports ['35335', 'AR-0003', 'small_airport', 'Rio Bellavista Airport', -53.98270034790039, -68.52359771728516, 61.26479803952646, '', '']
match msfs SART:[-27.63, -59.18, 'Aeroclub Chaco Airport'] with ourairports ['42798', 'AR-0008', 'small_airport', 'Aeroclub Chaco Airport', -27.6311, -59.1797, 49.98719840040965, '', 'RES']
match msfs SACH:[-27.22, -61.21, 'Charata Airport'] with ourairports ['35403', 'AR-0009', 'small_airport', 'Charata Airport', -27.2164, -61.2103, 96.92639689835529, '', 'CHA']
match msfs SAGE:[-35.0, -63.0, 'General Villegas Airport'] with ourairports ['35404', 'AR-0010', 'small_airport', 'General Villegas Airport', -35.0, -63.0, 116.73839626437132, '', 'GAS']
match msfs SALO:[-40.82, -68.07, 'Los Menucos Airport'] with ourairports ['35405', 'AR-0011', 'small_airport', 'Los Menucos Airport', -40.817699, -68.074699, 783.6407749234952, '', 'MCO']
match msfs SAAO:[-33.31, -60.66, 'Aerofumigaciones Don Alejandro Airport'] with ourairports ['42799', 'AR-0012', 'small_airport', 'Aerofumigaciones Don Alejandro Airport', -33.306157, -60.656387, 51.815998341888054, '', 'OGB']
match msfs SABU:[-26.58, -64.53, 'Agro Servicio Yoris Airport'] with ourairports ['42800', 'AR-0013', 'small_airport', 'Agro Servicio Yoris Airport', -26.583055, -64.529724, 317.9063898269955, '', 'GYT']
match msfs SAVL:[-40.7, -66.15, 'Valcheta Airport'] with ourairports ['35412', 'AR-0017', 'small_airport', 'Valcheta Airport', -40.7000007629, -66.1500015259, 191.7191938649858, '', 'VAL']
match msfs SARA:[-45.9, -67.56, '13 De Diciembre Airport'] with ourairports ['38694', 'AR-0019', 'small_airport', '13 De Diciembre Airport', -45.9033, -67.5564, 51.815998341888054, '', 'ICO']
match msfs SAVU:[-33.26, -60.28, 'Acindar Airport'] with ourairports ['38696', 'AR-0021', 'small_airport', 'Acindar Airport', -33.2647, -60.2842, 24.993599200204827, '', 'ION']
match msfs SAMT:[-30.73, -62.01, 'Aeroboero Airport'] with ourairports ['38697', 'AR-0022', 'small_airport', 'Aeroboero Airport', -30.7286, -62.0078, 95.7071969373697, '', 'BOE']
match msfs SACF:[-38.89, -67.99, 'Cipoletti Aeroclub Airport'] with ourairports ['38700', 'AR-0025', 'small_airport', 'Cipoletti Aeroclub Airport', -38.8931007385, -67.9886016846, 269.7479913680643, 'SAHI', 'CIP']
match msfs SAOA:[-36.96, -60.28, 'Olavarria Aeroclub Airport'] with ourairports ['38701', 'AR-0026', 'small_airport', 'Olavarria Aeroclub Airport', -36.9644012451, -60.2757987976, 184.7087940893186, '', 'OLC']
match msfs SARU:[-36.77, -59.06, 'Rauch Airport'] with ourairports ['38702', 'AR-0027', 'small_airport', 'Rauch Airport', -36.7717, -59.0575, 93.8783969958913, '', 'RAU']
match msfs SARD:[-33.21, -68.49, 'Aerotec Airport'] with ourairports ['38704', 'AR-0029', 'small_airport', 'Aerotec Airport', -33.206943512, -68.492225647, 664.7687787273991, '', 'RAE']
match msfs SAFU:[-32.89, -60.84, 'Alagro Fumigaciones Airport'] with ourairports ['38705', 'AR-0030', 'small_airport', 'Alagro Fumigaciones Airport', -32.8878, -60.8436, 34.747198888089635, '', 'UNE']
match msfs SASN:[-34.47, -59.42, 'San Andres De Giles Airport'] with ourairports ['38706', 'AR-0031', 'small_airport', 'San Andrés de Giles Airport', -34.470347, -59.42461, 50.90159837114885, '', 'GIL']
match msfs SAAL:[-33.35, -63.73, 'Alejandro Roca Airport'] with ourairports ['38707', 'AR-0032', 'small_airport', 'Alejandro Roca Airport', -33.3488998413, -63.7299995422, 209.70239328952343, '', 'ALR']
match msfs SAGN:[-34.8, -61.87, 'Alfredo Sanchez Airport'] with ourairports ['38708', 'AR-0033', 'small_airport', 'Alfredo Sanchez Airport', -34.8011, -61.865, 99.9743968008193, '', 'SEZ']
match msfs SAMD:[-38.73, -63.29, 'Algarrobo/La Reforma Airport'] with ourairports ['38709', 'AR-0034', 'small_airport', 'Algarrobo/La Reforma Airport', -38.7306, -63.2869, 66.75119786396166, '', 'BRF']
match msfs SAAE:[-38.96, -67.8, 'Allen Airport'] with ourairports ['38710', 'AR-0035', 'small_airport', 'Allen Airport', -38.958099365200006, -67.8035964966, 289.8647907243267, '', 'ALL']
match msfs SAGO:[-33.05, -60.6, 'Alvear Aeroparque Airport'] with ourairports ['38713', 'AR-0038', 'small_airport', 'Alvear Aeroparque Airport', -33.0467, -60.5969, 25.907999170944027, '', 'AVA']
match msfs SAAB:[-29.06, -56.54, 'Alvear Airport'] with ourairports ['38714', 'AR-0039', 'small_airport', 'Alvear Airport', -29.064722, -56.541111, 68.88479779568647, '', 'AVR']
match msfs SAAY:[-28.48, -62.85, 'Añatuya Airport'] with ourairports ['38717', 'AR-0042', 'small_airport', 'Añatuya Airport', -28.4797000885, -62.8457984924, 107.89919654722571, '', 'UYA']
match msfs SAAD:[-37.2, -70.7, 'Andacollo Airport'] with ourairports ['38718', 'AR-0043', 'small_airport', 'Andacollo Airport', -37.20333480834961, -70.69666290283203, 1074.1151656283148, '', '']
match msfs SAES:[-31.4, -60.9, 'Anibal Brizi Airport'] with ourairports ['38719', 'AR-0044', 'small_airport', 'Anibal Brizi Airport', -31.4042, -60.8992, 38.70959876129284, '', 'EBF']
match msfs SAAF:[-34.08, -60.05, 'Arrecifes Aeroclub Airport'] with ourairports ['38722', 'AR-0047', 'small_airport', 'Arrecifes Aeroclub Airport', -34.079724, -60.046412, 42.97679862474244, '', 'CIF']
match msfs SAGL:[-34.22, -61.39, 'Arribeños Airport'] with ourairports ['38723', 'AR-0048', 'small_airport', 'Arribeños Airport', -34.2228, -61.3858, 81.68639738603528, 'SA55', 'ARB']
match msfs SAAK:[-29.11, -59.66, 'Presidente Avellaneda Airport'] with ourairports ['38727', 'AR-0052', 'small_airport', 'Presidente Avellaneda Airport', -29.1061, -59.6569, 44.805598566220844, '', 'AVL']
match msfs SAET:[-32.11, -61.63, 'B&B Servicios Agropecuarios Airport'] with ourairports ['38731', 'AR-0056', 'small_airport', 'B&B Servicios Agropecuarios Airport', -32.1147, -61.6328, 72.84719766888968, '', 'CBB']
match msfs SABD:[-33.82, -59.49, 'Baradero Airport'] with ourairports ['38733', 'AR-0058', 'small_airport', 'Baradero Airport', -33.821693, -59.492806, 28.95599907340803, 'SA2R', 'BDO']
match msfs SABN:[-36.78, -69.86, 'Barrancas Airport'] with ourairports ['38734', 'AR-0059', 'small_airport', 'Barrancas Airport', -36.7756004333, -69.8593978882, 1061.0087660477195, '', '']
match msfs SAVF:[-32.36, -58.88, 'Basavilbaso Airport'] with ourairports ['38735', 'AR-0060', 'small_airport', 'Basavilbaso Airport', -32.3611, -58.8808, 59.74079808829446, '', 'BAS']
match msfs SAMB:[-38.01, -57.68, 'Batan Airport'] with ourairports ['38736', 'AR-0061', 'small_airport', 'Batan Airport', -38.0117, -57.6775, 61.874398020019264, 'SA4H', 'MDB']
match msfs SABS:[-34.3, -58.8, 'Belén De Escobar Airport'] with ourairports ['38737', 'AR-0062', 'small_airport', 'Escobar Aeroclub', -34.2986, -58.7989, 3.962399873203204, '', 'LEN']
match msfs SAMI:[-38.39, -58.13, 'Bellamar Airport'] with ourairports ['38738', 'AR-0063', 'small_airport', 'Bellamar Airport', -38.3858, -58.1336, 12.801599590348813, '', 'MBL']
match msfs SAJU:[-34.61, -61.02, 'Blondi Airport'] with ourairports ['38740', 'AR-0065', 'small_airport', 'Blondi Airport', -34.61333465576172, -61.02305603027344, 79.85759744455689, '', '']
match msfs SAFI:[-33.44, -61.3, 'Gran Ancona Airport'] with ourairports ['38741', 'AR-0066', 'small_airport', 'Gran Ancona Airport', -33.4383, -61.3017, 96.92639689835529, '', 'BOM']
match msfs SABI:[-30.93, -62.05, 'Pablo Sierra Aeroaplicaciones Airport'] with ourairports ['38743', 'AR-0068', 'small_airport', 'Pablo Sierra Aeroaplicaciones Airport', -30.9294, -62.0506, 99.9743968008193, '', 'BPS']
match msfs SAGG:[-32.98, -58.52, 'Cabañas Airport'] with ourairports ['38745', 'AR-0070', 'small_airport', 'Cabañas Airport', -32.9775, -58.5222, 7.010399775667207, '', 'GLM']
match msfs SAPU:[-38.5, -61.88, 'Cabildo Airport'] with ourairports ['38746', 'AR-0071', 'small_airport', 'Cabildo Airport', -38.4986000061, -61.8843994141, 158.80079491837455, '', 'CBD']
match msfs SASM:[-40.39, -70.96, 'Caleufu Airport'] with ourairports ['38749', 'AR-0074', 'small_airport', 'Caleufu Airport', -40.39390182495117, -70.96330261230469, 708.050377342388, '', '']
match msfs SACG:[-33.56, -62.87, 'Canals Airport'] with ourairports ['38751', 'AR-0076', 'small_airport', 'Canals Airport', -33.5622, -62.8692, 117.95759622535692, '', 'CNS']
match msfs SACJ:[-32.81, -61.37, 'Cañada De Gomez Airport'] with ourairports ['38752', 'AR-0077', 'small_airport', 'Cañada De Gomez Airport', -32.8086, -61.365, 81.68639738603528, '', 'GOM']
match msfs SACU:[-35.11, -58.73, 'Cañuelas Airport'] with ourairports ['38754', 'AR-0079', 'small_airport', 'Cañuelas Airport', -35.1119, -58.7261, 29.87039904414723, '', 'CNA']
match msfs SACR:[-34.16, -59.73, 'Capitan Sarmiento Airport'] with ourairports ['38755', 'AR-0080', 'small_airport', 'Capitan Sarmiento Airport', -34.1639, -59.7311, 48.76799843942405, '', 'CTS']
match msfs SAVG:[-34.48, -61.49, 'Vedia Aeroclub'] with ourairports ['38756', 'AR-0081', 'small_airport', 'Vedia Aeroclub', -34.4817, -61.4903, 88.69679716170249, '', 'VDA']
match msfs SACK:[-37.19, -62.78, 'Carhue Airport'] with ourairports ['38757', 'AR-0082', 'small_airport', 'Carhue Airport', -37.1942, -62.7814, 109.72799648870411, '', 'HUE']
match msfs SAVZ:[-31.46, -64.53, 'Las Ensenadas Airport'] with ourairports ['38759', 'AR-0084', 'small_airport', 'Las Ensenadas Airport', -31.4552993774, -64.5263977051, 729.6911766498823, '', 'CPZ']
match msfs SACX:[-35.43, -62.47, 'Carlos Tejedor Airport'] with ourairports ['38760', 'AR-0085', 'small_airport', 'Carlos Tejedor Airport', -35.4256, -62.4697, 93.8783969958913, '', 'TEJ']
match msfs SACY:[-34.42, -59.87, 'Carmen De Areco Airport'] with ourairports ['38761', 'AR-0086', 'small_airport', 'Carmen de Areco Airport', -34.4175, -59.8719, 48.76799843942405, '', 'CNO']
match msfs SADA:[-33.06, -61.21, 'Casilda Airport'] with ourairports ['38763', 'AR-0088', 'small_airport', 'Casilda Airport', -33.0617, -61.21, 76.80959754209287, '', 'ILD']
